RegionID,SizeRank,RegionName,RegionType,StateName,State,City,CountyName,06-30-25
78913,24838,48028,zip,MI,MI,,Saint Clair County,323700.1532
67833,24838,23846,zip,VA,VA,Elberon,Surry County,286926.6107
87357,24843,66869,zip,KS,KS,,Chase County,100221.8014
59775,24843,5035,zip,VT,VT,Bridgewater,Windsor County,438950.2827
85416,24843,62314,zip,IL,IL,Baylis,Pike County,125352.7844
59658,24843,4763,zip,ME,ME,Oakfield,Aroostook County,148394.8053
87963,24843,68367,zip,NE,NE,Gresham,York County,215215.3522
96639,24843,92091,zip,CA,CA,Rancho Santa Fe,San Diego County,3288768.098
85905,24843,63071,zip,MO,MO,Sullivan,Washington County,203178.8505
79281,24850,48619,zip,MI,MI,Comins,Oscoda County,166744.8637
96801,24850,92317,zip,CA,CA,,San Bernardino County,392489.8294
88324,24850,69045,zip,NE,NE,Wauneta,Chase County,132919.7312
100101,24850,99125,zip,WA,WA,Endicott,Whitman County,238371.1282
65691,24850,19009,zip,PA,PA,Huntingdon Valley,Montgomery County,697415.4264
83182,24850,57243,zip,SD,SD,,Codington County,534350.878
81027,24850,52576,zip,IA,IA,Ollie,Keokuk County,128466.1815
80217,24858,50217,zip,IA,IA,Paton,Greene County,201325.1017
62283,24858,11932,zip,NY,NY,Bridgehampton,Suffolk County,4229045.635
68213,24858,24562,zip,VA,VA,Howardsville,Buckingham County,263045.7309
65507,24858,18471,zip,PA,PA,Waverly,Lackawanna County,481532.8953
80086,24858,50026,zip,IA,IA,Bagley,Guthrie County,160226.5357
86399,24867,64167,zip,MO,MO,,Clay County,588025.8674
67296,24867,22535,zip,VA,VA,Bowling Green,Caroline County,349564.6373
74858,24867,38543,zip,TN,TN,Livingston,Overton County,222231.5196
75491,24867,40040,zip,KY,KY,Mackville,Washington County,238478.6705
82432,24874,55763,zip,MN,MN,Makinen,Saint Louis County,201740.1027
80613,24874,51047,zip,IA,IA,Peterson,Clay County,162260.0453
66881,24874,21405,zip,MD,MD,Annapolis,Anne Arundel County,1483716.175
94045,24874,83128,zip,WY,WY,,Lincoln County,721524.8799
62326,24874,12008,zip,NY,NY,Alplaus,Schenectady County,343333.7536
65646,24881,18932,zip,PA,PA,Line Lexington,Bucks County,559177.6724
82662,24883,56157,zip,MN,MN,Lynd,Lyon County,280811.0981
80604,24883,51036,zip,IA,IA,Maurice,Sioux County,328966.7939
90108,24883,73641,zip,OK,OK,Dill City,Washita County,82591.46877
68382,24883,24951,zip,WV,WV,Lindside,Monroe County,207371.1134
75814,24883,40862,zip,KY,KY,Eolia,Letcher County,93310.77543
84089,24883,59487,zip,MT,MT,Vaughn,Cascade County,403160.744
76860,24883,43811,zip,OH,OH,Conesville,Coshocton County,126988.3647
89904,24883,73073,zip,OK,OK,,Logan County,295491.3638
95021,24883,85637,zip,AZ,AZ,Sonoita,Pima County,577355.6611
63552,24883,14480,zip,NY,NY,Lakeville,Livingston County,361639.5165
58357,24897,1379,zip,MA,MA,Wendell,Franklin County,306874.3205
90410,24897,74452,zip,OK,OK,Peggs,Cherokee County,188215.2192
100355,24897,99676,zip,AK,AK,Talkeetna,Matanuska Susitna Borough,261510.7597
97384,24901,93641,zip,CA,CA,Miramonte,Fresno County,307272.8109
82394,24901,55711,zip,MN,MN,Brookston,Saint Louis County,197000.0504
87821,24901,68036,zip,NE,NE,Linwood,Butler County,342428.0936
87587,24901,67446,zip,KS,KS,Glen Elder,Mitchell County,141876.4689
92291,24906,78159,zip,TX,TX,Smiley,Gonzales County,249107.134
64105,24906,15451,zip,PA,PA,Lake Lynn,Fayette County,131503.9083
94175,24906,83450,zip,ID,ID,,Jefferson County,391315.4867
86060,24909,63451,zip,MO,MO,Leonard,Shelby County,305086.2422
62773,24909,12824,zip,NY,NY,Diamond Point,Warren County,713470.3156
87157,24909,66407,zip,KS,KS,Belvue,Pottawatomie County,252631.6155
76055,24909,41558,zip,KY,KY,Ransom,Pike County,83518.55177
97884,24909,94946,zip,CA,CA,Nicasio,Marin County,2106534.626
74771,24909,38339,zip,TN,TN,Guys,McNairy County,169269.6362
76071,24909,41605,zip,KY,KY,Betsy Layne,Floyd County,101126.0603
59811,24909,5076,zip,VT,VT,Topsham,Orange County,295386.3547
69992,24917,28511,zip,NC,NC,Atlantic,Carteret County,224114.1439
80382,24917,50480,zip,IA,IA,Titonka,Kossuth County,129165.0635
80930,24917,52313,zip,IA,IA,Mount Auburn,Benton County,229437.6546
63816,24917,14897,zip,NY,NY,Whitesville,Allegany County,107081.6762
66551,24917,20684,zip,MD,MD,Saint Inigoes,Saint Marys County,465859.2617
87755,24917,67838,zip,KS,KS,Lakin,Kearny County,153955.2363
78502,24924,47244,zip,IN,IN,Hartsville,Bartholomew County,264994.968
96851,24924,92385,zip,CA,CA,Lake Arrowhead,San Bernardino County,490089.9504
58252,24924,1083,zip,MA,MA,Warren,Worcester County,354770.6991
65892,24924,19374,zip,PA,PA,Toughkenamon,Chester County,410217.8163
76298,24924,42285,zip,KY,KY,Bee Spring,Edmonson County,176741.9877
84036,24924,59414,zip,MT,MT,Black Eagle,Cascade County,238329.5921
80420,24934,50546,zip,IA,IA,Havelock,Pocahontas County,144756.4086
67529,24934,23092,zip,VA,VA,Locust Hill,Middlesex County,395419.5948
66097,24934,19944,zip,DE,DE,,Sussex County,1140113.706
85682,24934,62807,zip,IL,IL,Alma,Marion County,124085.8931
62814,24940,12873,zip,NY,NY,Shushan,Washington County,293907.5977
100117,24940,99143,zip,WA,WA,La Crosse,Whitman County,277187.0337
87942,24940,68343,zip,NE,NE,Dorchester,Saline County,212968.2386
67583,24945,23180,zip,VA,VA,Water View,Middlesex County,323933.481
78888,24945,47991,zip,IN,IN,West Lebanon,Warren County,146900.261
83476,24945,58030,zip,ND,ND,Fairmount,Richland County,126884.2358
60339,24945,6481,zip,CT,CT,Middlefield,Middlesex County,394491.4782
76684,24951,43442,zip,OH,OH,Lindsey,Sandusky County,182000.4157
85852,24951,62999,zip,IL,IL,Royalton,Franklin County,51238.18494
88396,24951,69346,zip,NE,NE,Harrison,Sioux County,158139.8926
70479,24951,29439,zip,SC,SC,Folly Beach,Charleston County,1125234.573
90914,24951,75447,zip,TX,TX,Ivanhoe,Fannin County,373071.3065
93425,24951,80481,zip,CO,CO,Ward,Boulder County,520750.2211
91081,24959,75784,zip,TX,TX,Reklaw,Rusk County,235884.5831
68516,24959,25214,zip,WV,WV,Winifrede,Kanawha County,95711.01138
66503,24962,20611,zip,MD,MD,Bel Alton,Charles County,467178.7577
98854,24962,96713,zip,HI,HI,Hana,Maui County,791598.8311
80582,24968,51010,zip,IA,IA,,Monona County,194875.219
88165,24968,68780,zip,NE,NE,Stuart,Holt County,187703.1249
65171,24968,17760,zip,PA,PA,North Bend,Clinton County,107940.4623
69562,24976,27866,zip,NC,NC,Pleasant Hill,Northampton County,106811.3947
86505,24976,64623,zip,MO,MO,Hale,Carroll County,144262.9851
68518,24976,25234,zip,WV,WV,Arnoldsburg,Calhoun County,92701.23548
78654,24981,47537,zip,IN,IN,Gentryville,Spencer County,218381.7482
66047,24981,19730,zip,DE,DE,Odessa,New Castle County,393932.0353
66917,24984,21607,zip,MD,MD,Barclay,Queen Annes County,385570.0279
67398,24984,22810,zip,VA,VA,Basye,Shenandoah County,373294.7522
80351,24984,50446,zip,IA,IA,Joice,Worth County,193560.8531
84962,24984,61423,zip,IL,IL,Cameron,Warren County,158485.4338
94660,24984,84724,zip,UT,UT,Elsinore,Sevier County,165401.3955
96557,24993,91934,zip,CA,CA,Jacumba,San Diego County,354645.6417
67520,24993,23079,zip,VA,VA,Church View,Middlesex County,397524.7269
99305,24993,97461,zip,OR,OR,Walton,Lane County,485478.5092
88231,24993,68870,zip,NE,NE,Riverdale,Buffalo County,309244.7843
80879,24998,52209,zip,IA,IA,Blairstown,Benton County,241283.394
95133,24998,86024,zip,AZ,AZ,Happy Jack,Coconino County,520439.526
62844,24998,12930,zip,NY,NY,Dickinson Center,Franklin County,112829.8501
88208,24998,68843,zip,NE,NE,Hampton,Hamilton County,275632.1279
60091,24998,6024,zip,CT,CT,Canaan,Litchfield County,347583.2054
68343,24998,24873,zip,WV,WV,Jolo,McDowell County,44595.40894
88711,25006,70631,zip,LA,LA,Cameron,Cameron Parish,216383.8249
98495,25006,95943,zip,CA,CA,Glenn,Glenn County,691813.2931
66226,25006,20129,zip,VA,VA,Waterford,Loudoun County,1240503.969
75540,25006,40152,zip,KY,KY,McDaniels,Breckinridge County,175600.7551
80626,25006,51062,zip,IA,IA,Westfield,Plymouth County,330089.922
59885,25006,5441,zip,VT,VT,Bakersfield,Franklin County,353042.4735
76227,25006,42085,zip,KY,KY,Water Valley,Hickman County,100809.9413
87696,25017,67645,zip,KS,KS,,Norton County,69595.02484
91332,25017,76251,zip,TX,TX,Montague,Montague County,370058.1116
84561,25020,60530,zip,IL,IL,Lee,Lee County,253055.3276
82961,25020,56590,zip,MN,MN,,Grant County,222626.687
81676,25020,54428,zip,WI,WI,Elcho,Langlade County,302352.7741
67026,25020,21766,zip,MD,MD,Little Orleans,Allegany County,219574.1898
67372,25020,22726,zip,VA,VA,Richardsville,Culpeper County,444405.1082
62536,25028,12405,zip,NY,NY,Acra,Greene County,322990.4975
86618,25028,64842,zip,MO,MO,Fairview,Newton County,199639.7483
90200,25028,73859,zip,OK,OK,Vici,Dewey County,136913.665
75519,25028,40077,zip,KY,KY,Westport,Oldham County,333587.9098
76161,25028,41843,zip,KY,KY,Pine Top,Knott County,110641.7196
85215,25028,61876,zip,IL,IL,Sidell,Vermilion County,98757.57267
82771,25035,56311,zip,MN,MN,Barrett,Grant County,261259.948
62599,25035,12480,zip,NY,NY,Shandaken,Ulster County,348374.0311
88066,25035,68626,zip,NE,NE,Brainard,Butler County,286775.133
83921,25041,59069,zip,MT,MT,Reed Point,Sweet Grass County,460026.5786
59192,25041,3771,zip,NH,NH,Monroe,Grafton County,393837.9316
87639,25041,67525,zip,KS,KS,Claflin,Barton County,129886.1002
81021,25041,52569,zip,IA,IA,Melrose,Monroe County,115209.1937
76068,25041,41602,zip,KY,KY,Auxier,Floyd County,85905.06917
81553,25041,54102,zip,WI,WI,Amberg,Marinette County,186658.4479
78438,25050,47116,zip,IN,IN,Eckerty,Crawford County,188727.9988
59123,25050,3445,zip,NH,NH,Sullivan,Cheshire County,364784.6792
80270,25056,50277,zip,IA,IA,Yale,Guthrie County,193464.3772
88084,25056,68648,zip,NE,NE,Morse Bluff,Saunders County,423684.0791
68372,25056,24934,zip,WV,WV,Dunmore,Pocahontas County,155331.0177
96624,25056,92070,zip,CA,CA,Santa Ysabel,San Diego County,780423.1575
81750,25056,54530,zip,WI,WI,Hawkins,Rusk County,154493.7538
79230,25056,48465,zip,MI,MI,Palms,Sanilac County,272016.5291
64961,25056,17219,zip,PA,PA,East Waterford,Franklin County,241506.6197
80437,25056,50569,zip,IA,IA,Otho,Webster County,129871.0222
95483,25066,87821,zip,NM,NM,Datil,Catron County,193653.2438
90176,25066,73766,zip,OK,OK,,Grant County,104512.2015
90953,25066,75492,zip,TX,TX,Bonham,Fannin County,260582.5856
88207,25070,68842,zip,NE,NE,,Greeley County,183948.9439
93469,25070,80547,zip,CO,CO,Timnath,Larimer County,691636.1304
60075,25070,5905,zip,VT,VT,Bloomfield,Essex County,305335.037
85913,25070,63087,zip,MO,MO,Valles Mines,Saint Francois County,281076.665
64698,25070,16674,zip,PA,PA,Robertsdale,Huntingdon County,91944.46439
61068,25077,8350,zip,NJ,NJ,Richland,Atlantic County,334506.4411
68948,25077,26264,zip,WV,WV,,Pocahontas County,117980.7949
63769,25077,14841,zip,NY,NY,Hector,Schuyler County,325838.1764
88236,25082,68875,zip,NE,NE,,Greeley County,194529.5863
74535,25082,37878,zip,TN,TN,Townsend,Blount County,228909.44
93977,25082,82720,zip,WY,WY,Hulett,Crook County,410456.7027
61915,25088,10914,zip,NY,NY,Blooming Grove,Orange County,617491.6162
68842,25088,25969,zip,WV,WV,Cool Ridge,Summers County,202617.6021
66674,25088,20862,zip,MD,MD,Brinklow,Montgomery County,930985.6458
88262,25088,68939,zip,NE,NE,Franklin,Franklin County,137922.0329
77353,25093,44844,zip,OH,OH,McCutchenville,Wyandot County,197166.029
87154,25093,66403,zip,KS,KS,Axtell,Marshall County,218329.338
76075,25095,41615,zip,KY,KY,Dana,Floyd County,97588.4667
64251,25095,15692,zip,PA,PA,Westmoreland City,Westmoreland County,170009.5455
75959,25095,41214,zip,KY,KY,Boons Camp,Martin County,131160.0494
85456,25099,62370,zip,IL,IL,Rockport,Pike County,116003.6516
80627,25099,51063,zip,IA,IA,Whiting,Monona County,183222.3586
98091,25099,95306,zip,CA,CA,Catheys Valley,Mariposa County,484103.4062
88233,25099,68872,zip,NE,NE,Saint Libory,Howard County,337203.4567
78541,25099,47339,zip,IN,IN,Economy,Wayne County,213103.5151
91532,25099,76666,zip,TX,TX,Mertens,Hill County,208151.107
76253,25099,42154,zip,KY,KY,Knob Lick,Metcalfe County,187096.5255
82986,25099,56650,zip,MN,MN,Kelliher,Beltrami County,188553.7074
75500,25099,40052,zip,KY,KY,New Hope,Nelson County,231490.2762
91445,25099,76519,zip,TX,TX,Temple,Bell County,321960.0761
65333,25099,18056,zip,PA,PA,Hereford,Berks County,331968.4213
68445,25114,25081,zip,WV,WV,Madison,Boone County,146197.861
65617,25114,18846,zip,PA,PA,Sugar Run,Bradford County,245499.4724
70785,25114,29941,zip,SC,SC,Sheldon,Beaufort County,2257118.597
88098,25119,68665,zip,NE,NE,Spalding,Wheeler County,251855.7594
64361,25119,15920,zip,PA,PA,Armagh,Indiana County,152136.1493
94244,25119,83637,zip,ID,ID,Lowman,Boise County,313401.0105
63707,25119,14748,zip,NY,NY,Kill Buck,Cattaraugus County,127046.4037
84250,25119,59916,zip,MT,MT,Essex,Flathead County,412607.0601
97481,25126,93925,zip,CA,CA,Chualar,Monterey County,709453.1817
78784,25126,47848,zip,IN,IN,Dugger,Sullivan County,131511.4544
84059,25126,59447,zip,MT,MT,Geyser,Judith Basin County,338092.7023
85017,25126,61489,zip,IL,IL,Williamsfield,Knox County,140816.4034
59550,25131,4551,zip,ME,ME,,Lincoln County,442626.4905
98487,25131,95935,zip,CA,CA,Dobbins,Yuba County,370092.1812
82407,25131,55726,zip,MN,MN,Cromwell,Carlton County,253312.8578
89284,25137,71971,zip,AR,AR,Umpire,Howard County,213159.9803
76031,25137,41519,zip,KY,KY,Sidney,Pike County,96007.51298
79955,25137,49805,zip,MI,MI,Allouez,Keweenaw County,177764.1193
80460,25137,50598,zip,IA,IA,Whittemore,Kossuth County,161734.4269
82583,25137,56045,zip,MN,MN,Hollandale,Freeborn County,177821.9905
62722,25137,12751,zip,NY,NY,Kiamesha Lake,Sullivan County,202601.964
70421,25144,29351,zip,SC,SC,Joanna,Laurens County,87222.04518
64835,25144,17002,zip,PA,PA,Allensville,Mifflin County,223166.9189
97268,25150,93440,zip,CA,CA,Los Alamos,Santa Barbara County,915808.0984
63329,25150,13842,zip,NY,NY,South Kortright,Delaware County,276782.54
84236,25150,59871,zip,MT,MT,Sula,Ravalli County,408130.9084
86555,25150,64688,zip,MO,MO,Wheeling,Livingston County,227149.5691
80589,25150,51019,zip,IA,IA,Danbury,Woodbury County,195102.4469
91503,25150,76631,zip,TX,TX,Bynum,Hill County,266382.2953
86197,25150,63821,zip,MO,MO,Arbyrd,Dunklin County,59833.43085
68370,25150,24927,zip,WV,WV,Marlinton,Pocahontas County,135289.3581
59863,25150,5351,zip,VT,VT,Newfane,Windham County,380557.4123
86030,25159,63381,zip,MO,MO,Truxton,Warren County,313536.343
99458,25159,97867,zip,OR,OR,North Powder,Union County,264183.6815
69550,25159,27853,zip,NC,NC,Conway,Northampton County,106982.5106
88118,25159,68726,zip,NE,NE,Clearwater,Antelope County,267336.1555
80550,25159,50843,zip,IA,IA,Cumberland,Cass County,171960.5049
100090,25166,99113,zip,WA,WA,Colton,Whitman County,402278.8297
68680,25166,25635,zip,WV,WV,Lyburn,Logan County,107601.7768
76924,25166,43971,zip,OH,OH,Rayland,Jefferson County,110366.0349
87187,25166,66449,zip,KS,KS,Leonardville,Riley County,216820.2623
64121,25166,15470,zip,PA,PA,Ohiopyle,Fayette County,235523.7716
79338,25166,48728,zip,MI,MI,Curran,Alcona County,171986.9421
83898,25174,59038,zip,MT,MT,Bighorn,Treasure County,184024.4304
80822,25174,52064,zip,IA,IA,,Jackson County,199262.4883
92522,25174,78579,zip,TX,TX,Progreso,Hidalgo County,131048.4006
63749,25174,14815,zip,NY,NY,Bradford,Schuyler County,252024.0472
81890,25174,54769,zip,WI,WI,Stockholm,Pepin County,372000.1758
78419,25181,47036,zip,IN,IN,,Franklin County,300762.9253
90192,25181,73844,zip,OK,OK,,Beaver County,96557.51887
59856,25181,5341,zip,VT,VT,Dover,Windham County,411289.7224
84842,25181,61232,zip,IL,IL,Andalusia,Rock Island County,217891.8701
78362,25181,46950,zip,IN,IN,Lucerne,Cass County,203391.0864
82559,25188,56019,zip,MN,MN,Comfrey,Brown County,265210.6769
84849,25188,61239,zip,IL,IL,Carbon Cliff,Rock Island County,122949.0442
83290,25188,57436,zip,SD,SD,Doland,Spink County,124088.9088
88229,25188,68866,zip,NE,NE,Pleasanton,Buffalo County,362987.3762
76370,25195,42453,zip,KY,KY,Saint Charles,Hopkins County,135807.241
95207,25195,86436,zip,AZ,AZ,Topock,Mohave County,259273.9674
78677,25195,47577,zip,IN,IN,Bristow,Spencer County,216229.7249
99244,25200,97388,zip,OR,OR,Lincoln City,Lincoln County,624485.651
61085,25200,8511,zip,NJ,NJ,New Hanover Township,Burlington County,429321.4624
90087,25200,73564,zip,OK,OK,,Kiowa County,72557.80598
76237,25200,42123,zip,KY,KY,Austin,Barren County,219141.3678
67830,25200,23843,zip,VA,VA,Dolphin,Brunswick County,141163.0874
75515,25200,40070,zip,KY,KY,New Castle,Henry County,263003.2678
76436,25200,42753,zip,KY,KY,Knifley,Adair County,146284.6855
81026,25212,52574,zip,IA,IA,Mystic,Appanoose County,46318.90231
87575,25212,67430,zip,KS,KS,Cawker City,Mitchell County,104198.9371
76037,25212,41528,zip,KY,KY,Freeburn,Pike County,59970.90349
94093,25212,83272,zip,ID,ID,Fish Haven,Bear Lake County,534380.6407
59868,25212,5356,zip,VT,VT,Dover,Windham County,502756.8365
90538,25212,74827,zip,OK,OK,,Hughes County,225283.029
88163,25212,68778,zip,NE,NE,Springview,Keya Paha County,226769.9514
85445,25223,62356,zip,IL,IL,,Pike County,87816.26572
81762,25223,54545,zip,WI,WI,Manitowish Waters,Vilas County,637715.5845
93669,25223,81058,zip,CO,CO,Manzanola,Otero County,172081.6331
68072,25223,24270,zip,VA,VA,Mendota,Washington County,172709.1958
60890,25223,7976,zip,NJ,NJ,New Vernon,Morris County,1950941.905
82755,25223,56289,zip,MN,MN,Sunburg,Kandiyohi County,352266.0393
80252,25223,50256,zip,IA,IA,Tracy,Marion County,175823.6742
82806,25223,56350,zip,MN,MN,McGrath,Aitkin County,197360.8509
82641,25233,56132,zip,MN,MN,Garvin,Lyon County,300728.5222
90150,25233,73734,zip,OK,OK,Dover,Kingfisher County,226589.5924
65621,25233,18851,zip,PA,PA,Warren Center,Bradford County,247489.2463
86488,25233,64493,zip,MO,MO,Turney,Clinton County,386818.6377
69628,25233,27953,zip,NC,NC,,Dare County,341480.3866
92001,25233,77519,zip,TX,TX,Batson,Hardin County,182070.2501
59585,25243,4626,zip,ME,ME,Cutler,Washington County,202989.3865
74067,25243,36858,zip,AL,AL,Hatchechubbee,Russell County,196328.5789
80915,25243,52251,zip,IA,IA,Ladora,Iowa County,154515.5643
59412,25248,4255,zip,ME,ME,Greenwood,Oxford County,331024.4197
78662,25248,47551,zip,IN,IN,Leopold,Perry County,223614.387
86980,25248,65756,zip,MO,MO,Stotts City,Lawrence County,223568.7433
85290,25248,62051,zip,IL,IL,Irving,Montgomery County,133689.5844
78782,25248,47846,zip,IN,IN,Cory,Clay County,240695.7856
85219,25248,61882,zip,IL,IL,Weldon,Dewitt County,119699.7856
75090,25254,38953,zip,MS,MS,Scobey,Yalobusha County,129022.7637
88314,25254,69034,zip,NE,NE,Indianola,Red Willow County,161691.9584
67086,25254,21864,zip,MD,MD,Stockton,Worcester County,227398.6512
77968,25261,46117,zip,IN,IN,Charlottesville,Hancock County,265464.784
80867,25261,52170,zip,IA,IA,Waterville,Allamakee County,292955.0835
91528,25266,76660,zip,TX,TX,Malone,Hill County,211658.5342
87274,25266,66710,zip,KS,KS,Altoona,Wilson County,89578.74251
99891,25273,98585,zip,WA,WA,Silver Creek,Lewis County,506556.3609
90162,25273,73749,zip,OK,OK,Jet,Alfalfa County,45426.18072
97878,25273,94938,zip,CA,CA,Bolinas,Marin County,1025183.042
88354,25273,69151,zip,NE,NE,Brady,Lincoln County,240763.7657
84058,25273,59446,zip,MT,MT,Geraldine,Chouteau County,213906.9784
85211,25273,61872,zip,IL,IL,Sadorus,Champaign County,189661.9641
68022,25273,24161,zip,VA,VA,Sandy Level,Pittsylvania County,178554.5537
82528,25283,55969,zip,MN,MN,Rollingstone,Winona County,323470.9408
80727,25283,51532,zip,IA,IA,Elliott,Montgomery County,144579.4683
80779,25283,51639,zip,IA,IA,Farragut,Fremont County,176893.8608
100106,25283,99130,zip,WA,WA,Garfield,Whitman County,270960.0642
88096,25283,68663,zip,NE,NE,Silver Creek,Merrick County,217922.2137
80464,25291,50603,zip,IA,IA,Alta Vista,Chickasaw County,196470.1336
74609,25291,38044,zip,TN,TN,Hornsby,Hardeman County,140154.0772
80991,25291,52530,zip,IA,IA,Agency,Wapello County,178029.8635
82526,25291,55967,zip,MN,MN,Racine,Mower County,355091.4961
86063,25291,63454,zip,MO,MO,Maywood,Marion County,259632.3162
64781,25291,16860,zip,PA,PA,Munson,Clearfield County,155696.1872
88258,25299,68935,zip,NE,NE,Edgar,Clay County,155755.9647
93381,25299,80428,zip,CO,CO,Clark,Routt County,931008.2627
80640,25302,51232,zip,IA,IA,Ashton,Osceola County,168786.6052
84071,25302,59463,zip,MT,MT,Monarch,Cascade County,329405.2574
62547,25302,12418,zip,NY,NY,Cornwallville,Greene County,305061.7871
59932,25302,5492,zip,VT,VT,Waterville,Lamoille County,342908.509
62353,25302,12046,zip,NY,NY,Coeymans Hollow,Albany County,311350.4441
62816,25302,12878,zip,NY,NY,Stony Creek,Warren County,241099.7319
62312,25311,11965,zip,NY,NY,Shelter Island,Suffolk County,1997430.649
65449,25311,18370,zip,PA,PA,Swiftwater,Monroe County,355158.9345
86515,25311,64637,zip,MO,MO,Cowgill,Ray County,320961.3489
88091,25311,68658,zip,NE,NE,Rising City,Butler County,235430.993
63244,25323,13687,zip,NY,NY,South Colton,Saint Lawrence County,155546.8561
62880,25323,12976,zip,NY,NY,Rainbow Lake,Franklin County,413187.9348
60855,25323,7878,zip,NJ,NJ,Denville,Morris County,534407.8151
74436,25323,37715,zip,TN,TN,Clairfield,Claiborne County,59551.25657
80472,25330,50612,zip,IA,IA,Buckingham,Tama County,347409.4408
73593,25330,35755,zip,AL,AL,Langston,Marshall County,271916.9749
86071,25330,63463,zip,MO,MO,Philadelphia,Marion County,284662.9398
82904,25330,56524,zip,MN,MN,Clitherall,Otter Tail County,426477.9167
98476,25334,95922,zip,CA,CA,Camptonville,Yuba County,355353.7132
78513,25334,47270,zip,IN,IN,Paris Crossing,Jennings County,236860.8935
62398,25334,12108,zip,NY,NY,Speculator,Hamilton County,326668.5006
96329,25334,91210,zip,CA,CA,Glendale,Los Angeles County,1128184.351
76742,25334,43548,zip,OH,OH,New Bavaria,Henry County,193310.9482
85233,25334,61929,zip,IL,IL,Hammond,Piatt County,143358.0758
73900,25340,36511,zip,AL,AL,Bon Secour,Baldwin County,279931.9188
93693,25340,81123,zip,CO,CO,Blanca,Costilla County,198385.3948
66676,25340,20868,zip,MD,MD,Spencerville,Montgomery County,791461.4037
77992,25340,46150,zip,IN,IN,Manilla,Rush County,232584.4983
70026,25340,28553,zip,NC,NC,,Carteret County,266919.7029
70044,25340,28579,zip,NC,NC,Marshallberg,Carteret County,271518.6629
97192,25340,93261,zip,CA,CA,Richgrove,Tulare County,259877.0677
62592,25340,12470,zip,NY,NY,Purling,Greene County,312717.7588
85372,25353,62253,zip,IL,IL,Keyesport,Bond County,109259.792
68267,25353,24646,zip,VA,VA,Rowe,Buchanan County,68205.3807
92179,25353,77982,zip,TX,TX,Port O Connor,Calhoun County,350885.2387
81092,25353,52739,zip,IA,IA,Conesville,Louisa County,150268.0416
90143,25353,73726,zip,OK,OK,Carmen,Alfalfa County,52597.36779
87723,25360,67731,zip,KS,KS,Bird City,Cheyenne County,135606.8234
84262,25360,59929,zip,MT,MT,Proctor,Lake County,618849.3404
98372,25360,95681,zip,CA,CA,Sheridan,Placer County,546178.9145
81094,25360,52745,zip,IA,IA,Dixon,Scott County,253634.1783
83926,25365,59074,zip,MT,MT,Ryegate,Golden Valley County,205721.7834
63427,25365,14113,zip,NY,NY,North Java,Wyoming County,227960.1153
84152,25365,59721,zip,MT,MT,Cardwell,Madison County,554726.97
85295,25369,62058,zip,IL,IL,Livingston,Madison County,94533.59445
83504,25369,58064,zip,ND,ND,Page,Cass County,264839.6641
59947,25369,5648,zip,VT,VT,Calais,Washington County,422192.4594
85149,25372,61771,zip,IL,IL,,Woodford County,234955.9867
75822,25372,40903,zip,KY,KY,Pineville,Knox County,115544.1371
70724,25372,29828,zip,SC,SC,Gloverville,Aiken County,53122.63002
80063,25372,49967,zip,MI,MI,Trout Creek,Houghton County,144486.6525
68664,25376,25573,zip,WV,WV,Yawkey,Lincoln County,118879.5906
86954,25376,65724,zip,MO,MO,Polk,Hickory County,180164.5847
83013,25376,56683,zip,MN,MN,Tenstrike,Beltrami County,266550.8501
87776,25379,67865,zip,KS,KS,Ford,Clark County,130384.2356
80579,25379,51007,zip,IA,IA,Bronson,Woodbury County,275377.094
80836,25379,52079,zip,IA,IA,Zwingle,Jackson County,377812.1547
59596,25383,4643,zip,ME,ME,Harrington,Washington County,233490.4874
99675,25383,98267,zip,WA,WA,Marblemount,Skagit County,213376.6253
78849,25383,47942,zip,IN,IN,Earl Park,Benton County,173181.2726
79977,25383,49836,zip,MI,MI,Germfask,Schoolcraft County,218226.5762
95624,25383,88339,zip,NM,NM,Mayhill,Otero County,367138.9268
94528,25383,84311,zip,UT,UT,Fielding,Box Elder County,474808.1218
76160,25393,41840,zip,KY,KY,Fleming-Neon,Letcher County,64667.40599
75975,25393,41257,zip,KY,KY,Stambaugh,Johnson County,149077.3175
78728,25393,47708,zip,IN,IN,Evansville,Vanderburgh County,239872.6429
80367,25393,50464,zip,IA,IA,Plymouth,Cerro Gordo County,195342.7908
78785,25393,47849,zip,IN,IN,Fairbanks,Sullivan County,185022.3283
80108,25393,50050,zip,IA,IA,Churdan,Greene County,183102.1843
64609,25400,16440,zip,PA,PA,Venango,Crawford County,165525.8431
77231,25400,44613,zip,OH,OH,Brewster,Stark County,168146.7518
69138,25400,26767,zip,WV,WV,Wiley Ford,Mineral County,170861.2941
86516,25400,64638,zip,MO,MO,Dawn,Carroll County,276677.6495
62449,25400,12175,zip,NY,NY,Summit,Schoharie County,226727.6043
63366,25408,14026,zip,NY,NY,Bowmansville,Erie County,315980.9315
90022,25408,73442,zip,OK,OK,Loco,Stephens County,165112.6897
74114,25413,37028,zip,TN,TN,Bumpus Mills,Stewart County,194619.9836
98292,25415,95573,zip,CA,CA,,Humboldt County,324762.3819
91331,25415,76250,zip,TX,TX,Lindsay,Cooke County,358389.1963
86138,25415,63653,zip,MO,MO,Leadwood,Saint Francois County,81908.18389
94701,25422,84767,zip,UT,UT,Springdale,Washington County,716039.3482
